Ticker,Address,City,State,Country,Website,Sector,Industry,Description,Latitude,Longitude
UCBI,125 Highway 515 East,Blairsville,GA,United States,https://www.ucbi.com,Financial Services,Banks—Regional,"United Community Banks, Inc. operates as the financial holding company for United Community Bank that provides financial products and services to commercial, retail, government, education, energy, health care, and real estate sectors. It accepts various deposit products, including checking, savings, money market, and other deposit accounts. The company also offers lending services, including real estate, consumer, and commercial loans, to individuals, small businesses, mid-sized commercial businesses, and non-profit organizations, as well as secured and unsecured, and mortgage loans. In addition, it originates loans partially guaranteed by the SBA and USDA loan programs. Further, the company provides wealth management services comprising financial planning, customized portfolio management, and investment advice; trust services to manage fiduciary assets; non-deposit investment products; and insurance products, including life insurance, long-term care insurance, and tax-deferred annuities, as well as invests in residential and commercial mortgage-backed securities, asset-backed securities, the U.S. treasury, the U.S. agency, and municipal obligations. Additionally, it offers reinsurance on a property insurance contract; insurance agency services; treasury management; credit cards; payment and commerce solution, equipment finance, investment advisory, and other related financial services; brokerage services; and payment processing, merchant, wire transfer, private banking, and other related financial services. The company was founded in 1950 and is headquartered in Blairsville, Georgia.",34.8759067,-83.958371
UDR,1745 Shea Center Drive,Highlands Ranch,CO,United States,https://www.udr.com,Real Estate,REIT—Residential,"UDR, Inc. (NYSE: UDR), an S&P 500 company, is a leading multifamily real estate investment trust with a demonstrated performance history of delivering superior and dependable returns by successfully managing, buying, selling, developing and redeveloping attractive real estate communities in targeted U.S. markets. As of December 31, 2023, UDR owned or had an ownership position in 60,336 apartment homes including 359 homes under development. For over 51 years, UDR has delivered long-term value to shareholders, the best standard of service to Residents and the highest quality experience for Associates.",39.5497243,-104.969565
UFPI,"2801 East Beltline, N.E.",Grand Rapids,MI,United States,https://www.ufpi.com,Basic Materials,Lumber & Wood Production,"UFP Industries, Inc., through its subsidiaries, designs, manufactures, and markets wood and non-wood composites, and other materials in North America, Europe, Asia, and Australia. It operates through Retail, Packaging, and Construction segments. The Retail segment offers treated lumber products, including decking, fencing, lattice, and other products; pressure-treated and fire-retardant products used primarily for outdoor decking environments; and lawn and garden products, consisting of wood and vinyl fencing options, garden beds and planters, pergolas, picnic tables, and other landscaping products. This segment also offers wood plastic composites, composite decking, and related decking accessories, including non- aluminum railing systems, balusters, post caps, and other products, as well as pre-painted and primed shiplap and project boards. The Packaging segment provides custom and structural packaging products, pallets, corrugate, foam, labels, strapping, and films. The construction segment offers roof trusses, cut-to-size dimensional and board lumber, plywoods, and oriented strand boards; engineered wood components, including roof and floor trusses, wall panels, I-joists, and lumber packages; and alternate materials components, such as metal trusses, sheathed and pre-finished light gauge metal wall panels, aluminum decks, and rail accessories, as well as distributes siding, electrical, and plumbing products. This segment also engages in the manufacture of components; design, manufacture, and supply of wood forms and related products to set or form concrete for structures, such as parking garages, stadiums, and other infrastructure projects. It also offers interior fixtures, millwork, and casework for retail and commercial structures. The company was formerly known as Universal Forest Products, Inc. and changed its name to UFP Industries, Inc. in April 2020. UFP Industries, Inc. was incorporated in 1955 and is headquartered in Grand Rapids, Michigan.",42.9632425,-85.6678639
UGI,500 North Gulph Road,King of Prussia,PA,United States,https://www.ugicorp.com,Utilities,Utilities—Regulated Gas,"UGI Corporation, together with its subsidiaries, distributes, stores, transports, and markets energy products and related services in the United States and internationally. The company operates through four segments: AmeriGas Propane, UGI International, Midstream & Marketing, and UGI Utilities. It distributes propane to approximately 1.3 million residential, commercial/industrial, motor fuel, agricultural, and wholesale customers through 1,400 propane distribution locations. The company distributes liquefied petroleum gases (LPG) to residential, commercial, industrial, agricultural, wholesale and automobile fuel customers; and provides logistics, storage, and other services to third-party LPG distributors. In addition, it engages in the retail sale of natural gas, liquid fuels, and electricity to approximately 12,400 residential, commercial, and industrial customers at 42,000 locations. Further, the company distributes natural gas to approximately 677,000 customers in eastern and central Pennsylvania counties through its distribution system of approximately 12,500 miles of gas mains; and supplies electricity to approximately 62,600 customers in northeastern Pennsylvania through 2,560 miles of lines and 14 substations. Additionally, it operates electric generation facilities, which include coal-fired, landfill gas-fueled, solar-powered, and natural gas-fueled facilities; a natural gas liquefaction, storage, and vaporization facility; propane storage and propane-air mixing stations; and rail transshipment terminals. It manages natural gas pipeline and storage contracts; develops, owns, and operates pipelines, gathering infrastructure, and gas storage facilities. UGI Corporation was incorporated in 1882 and is headquartered in King of Prussia, Pennsylvania.",40.0908111,-75.3832484
UGP,"Brigadeiro Luis Antônio Avenue, 1343",São Paulo,SP,Brazil,https://www.ultra.com.br,Energy,Oil & Gas Refining & Marketing,"Ultrapar Participações S.A., through its subsidiaries, operates in the energy and infrastructure business in Brazil. The company distributes liquefied petroleum gas to residential, commercial, and industrial consumers, in addition to renewable electricity and compressed natural gas. It also operates in the distribution and marketing of gasoline, ethanol, diesel, fuel oil, kerosene, natural gas for vehicles, and lubricants; and holds AmPm convenience stores and provides JetOil lubricant services. In addition, the company operates liquid bulk storage terminals. Further, it offers digital payments services, combining the abastece aí app and the loyalty program Km de Vantagens. It also exports its products and services to customers in Europe, Singapore, the United States, Canada, other Latin American countries, and internationally. The company was founded in 1937 and is headquartered in São Paulo, Brazil.",-23.5506507,-46.6333824
UHAL,5555 Kietzke Lane,Reno,NV,United States,https://investors.uhaul.com,Industrials,Rental & Leasing Services,"U-Haul Holding Company operates as a do-it-yourself moving and storage operator for household and commercial goods in the United States and Canada. The company's Moving and Storage segment rents trucks, trailers, portable moving and storage units, specialty rental items, and self-storage spaces primarily to the household movers; and sells moving supplies, towing accessories, and propane. It also provides uhaul.com, an online marketplace that connects consumers to independent Moving Help service providers and independent self-storage affiliates; auto transport and tow dolly options to transport vehicles; and specialty boxes for dishes, computers, flat screen television, and sensitive electronic equipment, as well as tapes, security locks, and packing supplies. This segment rents its products and services through a network of approximately 2,200 company operated retail moving stores and 21,300 independent U-Haul dealers. It also has a rental fleet of approximately 192,200 trucks, 138,500 trailers, and 44,500 towing devices; and 1,904 self-storage locations with approximately 949,000 rentable storage units. The company's Property and Casualty Insurance segment offers loss adjusting and claims handling services. It also provides moving and storage protection packages, such as Safemove and Safetow packages, which offer moving and towing customers with a damage waiver, cargo protection, and medical and life insurance coverage; Safestor that protects storage customers from loss on their goods in storage; Safestor Mobile, which protects customers stored belongings; and Safemove Plus, which provides rental customers with a layer of primary liability protection. Its Life Insurance segment provides life and health insurance products primarily to the senior market through the direct writing and reinsuring of life insurance, medicare supplement, and annuity policies. The company was formerly known as AMERCO. The company was founded in 1945 and is based in Reno, Nevada.",39.5261206,-119.8126581
UHS,Universal Corporate Center,King of Prussia,PA,United States,https://www.uhs.com,Healthcare,Medical Care Facilities,"Universal Health Services, Inc., through its subsidiaries, owns and operates acute care hospitals, and outpatient and behavioral health care facilities. It operates through Acute Care Hospital Services and Behavioral Health Care Services segments. The company's hospitals offer general and specialty surgery, internal medicine, obstetrics, emergency room care, radiology, oncology, diagnostic and coronary care, pediatric services, pharmacy services, and/or behavioral health services. It also provides commercial health insurance services; and various management services, which include central purchasing, information, finance and control systems, facilities planning, physician recruitment, administrative personnel management, marketing, and public relations services. Universal Health Services, Inc. founded in 1978 and is headquartered in King of Prussia, Pennsylvania.",40.0908111,-75.3832484
UI,685 Third Avenue,New York,NY,United States,https://www.ui.com,Technology,Communication Equipment,"Ubiquiti Inc. develops networking technology for service providers, enterprises, and consumers. The company develops technology platforms for high-capacity distributed Internet access, unified information technology, and consumer electronics for professional, home, and personal use. Its service provider product platforms offer carrier-class network infrastructure for fixed wireless broadband, wireless backhaul systems, and routing and related software; and enterprise product platforms provide wireless LAN infrastructure, video surveillance products, switching and routing solutions, security gateways, door access systems, and other WLAN products. The company also provides technology platforms, such as airMAX, which include proprietary protocols that contain technologies for minimizing signal noise; EdgeMAX, a software and system routing platform; airFiber, a wireless backhaul point-to-point radio system; and UFiber GPON, a plug and play fiber network technology to build high speed fiber internet networks. In addition, it offers UniFi Gateway Console, an enterprise class router and security gateway device; UniFi Wi-Fi, an enterprise Wi-Fi system; UniFi Protect, a video surveillance system, which provides statistical reporting and advanced analytics; UniFi Switch that deliver performance, switching, and power of ethernet support for enterprise networks; UniFi Access, a door access system; and UniFi Talk, a plug-and-play phone system and VoIP subscription service. Further, the company provides base stations, radios, backhaul equipment, and customer premise equipment; embedded radio products; and antennas. It serves customers through a network of distributors, online retailers, and direct to customers worldwide. The company was formerly known as Ubiquiti Networks, Inc. and changed its name to Ubiquiti Inc. in August 2019. Ubiquiti Inc. was incorporated in 2003 and is headquartered in New York, New York.",40.7127281,-74.0060152
UL,Unilever House,London,,United Kingdom,https://www.unilever.com,Consumer Defensive,Household & Personal Products,"Unilever PLC operates as a fast-moving consumer goods company in the Asia Pacific, Africa, the Americas, and Europe. It operates through five segments: Beauty & Wellbeing, Personal Care, Home Care, Nutrition, and Ice Cream. The Beauty & Wellbeing segment engages in the sale of hair care products, such as shampoo, conditioner, and styling; skin care products including face, hand, and body moisturizer; and prestige beauty and health & wellbeing products consist of the vitamins, minerals, and supplements. The Personal Care segment offers skin cleansing products comprising soap and shower; deodorants; and oral care products, such as toothpaste, toothbrush, and mouthwash products. The Home Care segment is involved in the sale of fabric care products, including washing powders and liquids, and rinse conditioners; and fabric enhancers, and home and hygiene products. The Nutrition segment provides dressings products, such as mayonnaise and ketchup; sells scratch cooking aids consist of soups, bouillons, and seasonings; plant-based meat; beverages; and functional nutrition products, including Horlicks and Boost, as well as tea products. The Ice Cream segment offers ice cream products including in-home and out-of-home ice creams. The company provides its products under the AXE, Ben & Jerry's, Cif, Clear, Closeup, Comfort, Cornetto, Dermalogica, Domestos, Dove, Dove Men+Care, Hellmann's, Horlicks, Knorr, LUX, Lifebuoy, Liquid I.V., Magnum, Nutrafol, OMO, Paula's Choice, Pepsodent, Pond's, Rexona, Rexona, Sunlight, Sunsilk, Surf, TRESemmé, Vaseline, Wall's, Breyers, and Yasso brand names. Unilever PLC was founded in 1860 and is headquartered in London, the United Kingdom.",-22.582498,-47.38728492561425
ULTA,1000 Remington Boulevard,Bolingbrook,IL,United States,https://www.ulta.com,Consumer Cyclical,Specialty Retail,"Ulta Beauty, Inc. operate specialty retail stores selling cosmetics, fragrance, haircare and skincare products, and related accessories and services in the United States. It offers broad assortment of branded and private label beauty products including cosmetics, fragrance, haircare, skincare, bath and body products, professional hair products, and salon styling tools; and salon services, including hair, skin, makeup, and brow services, as well as nail services. The company's private label products comprises Ulta Beauty Collection branded cosmetics, skincare, and bath products, as well as Ulta Beauty branded products; and the Ulta Beauty branded gifts. It also distributes its products through its stores, website, and mobile applications. The company was incorporated in 1990 and is based in Bolingbrook, Illinois.",41.7003302,-88.0717708
UMBF,1010 Grand Boulevard,Kansas City,MO,United States,https://www.umb.com,Financial Services,Banks—Regional,"UMB Financial Corporation operates as the bank holding company that provides banking services and asset servicing in the United States and internationally. The Commercial Banking segment provides commercial loans and credit card; commercial real estate financing; letters of credit; loan syndication, and consultative service; various business solutions including asset-based lending, mezzanine debt, and minority equity investment; and treasury management service, such as depository service, account reconciliation, cash management tool, accounts payable and receivable solution, electronic fund transfer and automated payment, controlled disbursement, lockbox service, and remote deposit capture service. The Institutional Banking segment offers fund, asset management, and healthcare service to institutional clients; and fund administration and accounting, investor service and transfer agency, mutual fund service, alternative investment service, fixed income sale, trading and underwriting, and corporate trust and escrow service, as well as institutional custody service. This segment also provides healthcare payment solution includes custodial service for health saving accounts and private label, multipurpose debit cards to insurance carriers, third-party administrator, software companies, employers, and financial institutions. The Personal Banking segment offers deposit account, retail credit card, private banking, installment loan, home equity line of credit, residential mortgage, as well as internet banking, ATM network, private banking, brokerage and insurance service, and investment advisory, custody, and trust services. It operates through a network of branches and offices. The company was founded in 1913 and is headquartered in Kansas City, Missouri.",39.100105,-94.5781416
UMC,Hsinchu Science Park,Hsinchu City,,Taiwan,https://www.umc.com,Technology,Semiconductors,"United Microelectronics Corporation operates as a semiconductor wafer foundry in Taiwan, Singapore, China, Hong Kong, Japan, the United States, Europe, and internationally. The company provides circuit design, mask tooling, wafer fabrication, and assembly and testing services. It serves fabless design companies and integrated device manufacturers. The company was incorporated in 1980 and is headquartered in Hsinchu City, Taiwan.",,
UNF,68 Jonspin Road,Wilmington,MA,United States,https://www.unifirst.com,Industrials,Specialty Business Services,"UniFirst Corporation provides workplace uniforms and protective work wear clothing in the United States, Europe, and Canada. The company operates through U.S. and Canadian Rental and Cleaning, Manufacturing, Specialty Garments Rental and Cleaning, and First Aid segments. It designs, manufactures, personalizes, rents, cleans, delivers, and sells a range of uniforms and protective clothing, including shirts, pants, jackets, coveralls, lab coats, smocks, and aprons; and specialized protective wear, such as flame resistant and high visibility garments. The company also rents and sells industrial wiping products, floor mats, facility service products, and dry and wet mops; restroom and cleaning supplies comprising air fresheners, paper products, gloves, masks, sanitizers, and hand soaps; and other textile products. In addition, it provides first aid cabinet services and other safety supplies; decontaminates and cleans work clothes, and other items that is exposed to radioactive materials; and services special cleanroom protective wear and facilities. Further, it offers a range of garment service options, including full-service rental programs in which garments are cleaned and serviced; lease programs in which garments are cleaned and maintained by individual employees; and purchase programs to buy garments and related items directly. The company serves automobile service centers and dealers, delivery services, food and general merchandise retailers, food processors and service operations, light manufacturers, maintenance facilities, restaurants, service companies, soft and durable goods wholesalers, transportation companies, healthcare providers, government agencies, research and development laboratories, high technology companies, and utilities operating nuclear reactors, as well as others who require employee clothing for image, identification, protection, or utility purposes. UniFirst Corporation was founded in 1936 and is headquartered in Wilmington, Massachusetts.",42.5464828,-71.1736669
UNFI,313 Iron Horse Way,Providence,RI,United States,https://www.unfi.com,Consumer Defensive,Food Distribution,"United Natural Foods, Inc., together with its subsidiaries, distributes natural, organic, specialty, produce, and conventional grocery and non-food products in the United States and Canada. It operates in two segments, Wholesale and Retail. The company offers grocery and general merchandise, produce, perishables and frozen foods, wellness and personal care items, and bulk and foodservice products. It also provides nuts, dried fruit, seeds, trail mixes, granola, natural and organic snack items, and confections under the Woodstock Farms Manufacturing name; organic, non-GMO project verified, and specialty food and non-food items under the Blue Marble brand name; pet food under the WILD HARVEST brand name; and various products under the ESSENTIAL EVERYDAY, SHOPPERS VALUE, Field Day, EQUALINE, CULINARY CIRCLE, and STONE RIDGE CREAMERY brand names. In addition, the company provides home, health and beauty care, and pharmacy products, as well as private label products through a network of Cub Foods and Shoppers retail grocery stores; and retail store support, pricing strategy, shelf and planogram management, advertising, couponing, ecommerce, consumer convenience, store design, equipment sourcing, electronic payments processing, network and data hosting, point-of-sale hardware and software, automation tools, sustainability, and administrative back-office solution services. Further, it offers consumer and trade marketing programs, and programs to support suppliers in understanding its markets. The company serves chains, independent retailers, and supernatural chains, as well as foodservice, ecommerce, conventional military business, and other sales customers. United Natural Foods, Inc. was founded in 1976 and is headquartered in Providence, Rhode Island.",41.8239891,-71.4128343
UNH,UnitedHealth Group Center,Minnetonka,MN,United States,https://www.unitedhealthgroup.com,Healthcare,Healthcare Plans,"UnitedHealth Group Incorporated operates as a diversified health care company in the United States. The company operates through four segments: UnitedHealthcare, Optum Health, Optum Insight, and Optum Rx. The UnitedHealthcare segment offers consumer-oriented health benefit plans and services for national employers, public sector employers, mid-sized employers, small businesses, and individuals; health care coverage, and health and well-being services to individuals age 50 and older addressing their needs; Medicaid plans, children's health insurance and health care programs; and health and dental benefits, and hospital and clinical services, as well as health care benefits products and services to state programs caring for the economically disadvantaged, medically underserved, and those without the benefit of employer-funded health care coverage. The Optum Health segment provides care delivery, care management, wellness and consumer engagement, and health financial services patients, consumers, care delivery systems, providers, employers, payers, and public-sector entities. The Optum Insight segment offers software and information products, advisory consulting arrangements, and managed services outsourcing contracts to hospital systems, physicians, health plans, governments, life sciences companies, and other organizations. The Optum Rx segment provides pharmacy care services and programs, including retail network contracting, home delivery, specialty and community health pharmacy services, infusion, and purchasing and clinical capabilities, as well as develops programs in the areas of step therapy, formulary management, drug adherence, and disease/drug therapy management. UnitedHealth Group Incorporated was founded in 1974 and is based in Minnetonka, Minnesota.",44.9405086,-93.4638936
UNM,1 Fountain Square,Chattanooga,TN,United States,https://www.unum.com,Financial Services,Insurance—Life,"Unum Group, together with its subsidiaries, provides financial protection benefit solutions primarily in the United States, the United Kingdom, Poland, and internationally. It operates through Unum US, Unum International, Colonial Life, and Closed Block segment. The company offers group long-term and short-term disability, group life, and accidental death and dismemberment products; supplemental and voluntary products, such as individual disability, voluntary benefits, and dental and vision products; and accident, sickness, disability, life, and cancer and critical illness products. It also provides group pension, individual life and corporate-owned life insurance, reinsurance pools and management operations, and other miscellaneous products. The company sells its products primarily to employers for the benefit of employees. It sells its products through field sales personnel, independent brokers, consultants, and independent contractor agent sales force and brokers. Unum Group was founded in 1848 and is based in Chattanooga, Tennessee.",35.0457219,-85.3094883
UNP,1400 Douglas Street,Omaha,NE,United States,https://www.up.com,Industrials,Railroads,"Union Pacific Corporation, through its subsidiary, Union Pacific Railroad Company, operates in the railroad business in the United States. The company offers transportation services for grain and grain products, fertilizers, food and refrigerated products, and coal and renewables to grain processors, animal feeders, ethanol producers, renewable biofuel producers, and other agricultural users; and construction products, industrial chemicals, plastics, forest products, specialized products, metals and ores, petroleum, liquid petroleum gases, soda ash, and sand, as well as finished automobiles, automotive parts, and merchandise in intermodal containers. Union Pacific Corporation was founded in 1862 and is headquartered in Omaha, Nebraska.",41.2587459,-95.9383758
UPS,"55 Glenlake Parkway, N.E.",Atlanta,GA,United States,https://www.ups.com,Industrials,Integrated Freight & Logistics,"United Parcel Service, Inc., a package delivery company, provides transportation and delivery, distribution, contract logistics, ocean freight, airfreight, customs brokerage, and insurance services. It operates through two segments, U.S. Domestic Package and International Package. The U.S. Domestic Package segment offers time-definite delivery of express letters, documents, small packages, and palletized freight through air and ground services in the United States. The International Package segment provides guaranteed day and time-definite international shipping services comprising guaranteed time-definite express options in Europe, Asia, the Indian sub-continent, the Middle East, Africa, Canada, and Latin America. The company also offers international air and ocean freight forwarding, post-sales, and mail and consulting services. In addition, it provides truckload and customs brokerage services; supply chain solutions to the healthcare and life sciences industries; fulfillment and transportation management services; and integrated supply chain and shipment insurance solutions. United Parcel Service, Inc. was founded in 1907 and is headquartered in Atlanta, Georgia.",33.7489924,-84.3902644
URBN,5000 South Broad Street,Philadelphia,PA,United States,https://www.urbn.com,Consumer Cyclical,Apparel Retail,"Urban Outfitters, Inc. engages in the retail and wholesale of general consumer products. The company operates through three segments: Retail, Wholesale, and Nully. It operates Urban Outfitters stores, which offer women's and men's fashion apparel, activewear, intimates, footwear, accessories, home goods, electronics, and beauty products for young adults aged 18 to 28; and Anthropologie stores that provide women's apparel, accessories, intimates, shoes, and home furnishings, as well as gifts, decorative items, and beauty and wellness products for women aged 28 to 45. The company also operates Terrain stores that provide lifestyle home products, garden and outdoor living products, antiques, live plants, flowers, wellness products, and accessories. In addition, it operates Free People retail stores, which offer casual women's apparel, intimates, activewear, shoes, accessories, home products, gifts, and beauty and wellness products for young women aged 25 to 30; and restaurants, as well as women's apparel subscription rental service under the Nuuly brand. Further, the company is involved in the wholesale of young women's contemporary casual apparel, intimates, activewear, and shoes under the Free People brand; and apparel collections under the Urban Outfitters brand. The company serves its customers directly through retail stores, websites, mobile applications, catalogs and customer contact centers, franchised owned stores, and department and specialty stores, as well as social media and third-party digital platforms. Urban Outfitters, Inc. was founded in 1970 and is based in Philadelphia, Pennsylvania.",39.9527237,-75.1635262
URI,100 First Stamford Place,Stamford,CT,United States,https://www.unitedrentals.com,Industrials,Rental & Leasing Services,"United Rentals, Inc., through its subsidiaries, operates as an equipment rental company. It operates in two segments, General Rentals and Specialty. The General Rentals segment rents general construction and industrial equipment includes backhoes, skid-steer loaders, forklifts, earthmoving equipment, and material handling equipment; aerial work platforms, such as boom and scissor lifts; and general tools and light equipment comprising pressure washers, water pumps, and power tools for construction and industrial companies, manufacturers, utilities, municipalities, homeowners, and government entities. The specialty segment rents specialty construction products, including trench safety equipment consists of trench shields, aluminum hydraulic shoring systems, slide rails, crossing plates, construction lasers, and line testing equipment for underground work; power and heating, ventilating, and air conditioning equipment, such as portable diesel generators, electrical distribution equipment, and temperature control equipment; fluid solutions equipment for fluid containment, transfer, and treatment; and mobile storage equipment and modular office space. This segment serves construction companies involved in infrastructure projects, and municipalities and industrial companies. It also sells aerial lifts, reach forklifts, telehandlers, compressors, and generators; construction consumables, tools, small equipment, and safety supplies; and parts for equipment that is owned by its customers, as well as provides repair and maintenance services. The company sells used equipment through its sales force, brokers, website, at auctions, and directly to manufacturers. The company operates in the United States, Canada, Europe, Australia, and New Zealand. United Rentals, Inc. was incorporated in 1997 and is headquartered in Stamford, Connecticut.",41.0534302,-73.5387341
USAC,111 Congress Avenue,Austin,TX,United States,https://www.usacompression.com,Energy,Oil & Gas Equipment & Services,"USA Compression Partners, LP provides natural gas compression services in the United States. It offers compression services to oil companies and independent producers, processors, gatherers, and transporters of natural gas and crude oil. The company focuses on providing natural gas compression services to infrastructure applications, including centralized natural gas gathering systems and processing facilities, as well as gas lift applications for crude oil wells. As of December 31, 2023, it had 3,775,660 horsepower in its fleet. USA Compression Partners, LP was founded in 1998 and is headquartered in Austin, Texas.",30.2711286,-97.7436995
USB,800 Nicollet Mall,Minneapolis,MN,United States,https://www.usbank.com,Financial Services,Banks—Regional,"U.S. Bancorp, a financial services holding company, provides various financial services to individuals, businesses, institutional organizations, governmental entities, and other financial institutions in the United States. It operates through Wealth, Corporate, Commercial and Institutional Banking; Consumer and Business Banking; Payment Services; and Treasury and Corporate Support segments. The company offers depository services, including checking accounts, savings accounts, and time certificate contracts; and lending services, such as traditional credit products and credit card services, lease financing and import/export trade, asset-backed lending, agricultural finance, and other products. It also provides ancillary services comprising capital markets, treasury management, and receivable lock-box collection services to corporate and governmental entity customers. In addition, the company offers asset management and fiduciary services for individuals, estates, foundations, business corporations, and charitable organizations. Further, it provides investment and insurance products to its customers principally within its domestic markets, as well as fund administration services to mutual and other funds. Additionally, the company provides corporate and purchasing card, and corporate trust services. Furthermore, it offers trust and investment management, merchant and ATM processing, mortgage banking, insurance, and brokerage and leasing services. U.S. Bancorp was founded in 1863 and is headquartered in Minneapolis, Minnesota.",44.9772995,-93.2654692
USM,8410 West Bryn Mawr,Chicago,IL,United States,https://www.uscellular.com,Communication Services,Telecom Services,"United States Cellular Corporation provides wireless telecommunications services in the United States. The company offers wireless services, including voice, messaging, and data services. It also provides wireless devices, such as handsets, tablets, mobile hotspots, home phones, and routers, as well as wireless essentials, including cases, screen protectors, chargers, and memory cards; and consumer electronics comprising audio, home automation, and networking products. In addition, it sells wireless devices to agents and other third-party distributors for resale; and offers option for customers to purchase devices and accessories under installment contracts. Further, the company offers wireless roaming, wireless eligible telecommunications carrier, and wireless tower rental services. It serves consumer, business, and government customers. The company provides its products and services through retail sales, direct sales, telesales, ecommerce, resellers, and independent agents, as well as third-party national retailers. United States Cellular Corporation was incorporated in 1983 and is headquartered in Chicago, Illinois. United States Cellular Corporation is a subsidiary of Telephone and Data Systems, Inc.",41.8755616,-87.6244212
UTHR,1000 Spring Street,Silver Spring,MD,United States,https://www.unither.com,Healthcare,Biotechnology,"United Therapeutics Corporation, a biotechnology company, engages in the development and commercialization of products to address the unmet medical needs of patients with chronic and life-threatening diseases in the United States and internationally. The company offers Tyvaso DPI, an inhaled dry powder via pre-filled and single-use cartridges; Tyvaso, an inhaled solution via ultrasonic nebulizer; Remodulin (treprostinil) injection to treat patients with pulmonary arterial hypertension (PAH) to diminish symptoms associated with exercise; Orenitram, a tablet dosage form of treprostinil, to delay disease progression and improve exercise capacity in PAH patients; and Adcirca, an oral PDE-5 inhibitor to enhance the exercise ability in PAH patients. It also markets and sells Unituxin (dinutuximab) injection, a monoclonal antibody for treating high-risk neuroblastoma; and Remunity Pump, which contains a pump and separate controller for Remodulin. In addition, the company engages in developing RemoPro and Ralinepag for the treatment of PAH; Aurora-GT, a gene therapy product to rebuild the blood vessels in the lungs; and Nebulized Tyvaso, for the treatment of idiopathic pulmonary fibrosis, as well as xenografts, which are development-stage organ products. It has licensing and collaboration agreements with DEKA Research & Development Corp. to develop a semi-disposable system for the subcutaneous delivery of treprostinil; MannKind Corporation to develop and license treprostinil inhalation powder and the Dreamboat device; and Arena Pharmaceuticals, Inc. to develop Ralinepag. The company was incorporated in 1996 and is headquartered in Silver Spring, Maryland.",38.9959461,-77.0276231
V,PO Box 8999,San Francisco,CA,United States,https://www.visa.com,Financial Services,Credit Services,"Visa Inc. operates as a payment technology company in the United States and internationally. The company operates VisaNet, a transaction processing network that enables authorization, clearing, and settlement of payment transactions. It also offers credit, debit, and prepaid card products; tap to pay, tokenization, and click to pay services; Visa Direct, a solution that facilitates the delivery of funds to eligible cards, deposit accounts, and digital wallets; Visa B2B Connect, a multilateral business-to-business cross-border payments network; Visa Cross-Border Solution, a cross-border consumer payments solution; and Visa DPS that provides a range of value-added services, including fraud mitigation, dispute management, data analytics, campaign management, a suite of digital solutions, and contact center services. The company also provides acceptance solutions, which include Cybersource that provides modular and value-added services for connecting merchants to payment processing; risk and identity solutions, such as Visa Advanced Authorization, Visa Secure, Visa Risk and Decision Manager, Visa Consumer Authentication Service, and payment-decisioning solutions for fraud prevention; and Visa Consulting and Analytics, a payment consulting advisory services. It provides its services under the Visa, Visa Electron, Interlink, V PAY, and PLUS brand names. The company serves merchants, financial institutions, and government entities. Visa Inc. was founded in 1958 and is headquartered in San Francisco, California.",37.7792588,-122.4193286
VAC,7812 Palm Parkway,Orlando,FL,United States,https://www.marriottvacationsworldwide.com,Consumer Cyclical,Resorts & Casinos,"Marriott Vacations Worldwide Corporation, a vacation company, develops, markets, sells, and manages vacation ownership and related businesses, products, and services in the United States and internationally. It operates through two segments, Vacation Ownership and Exchange & Third-Party Management. The company manages vacation ownership and related products under the Marriott Vacation Club, Grand Residences by Marriott, Sheraton Vacation Club, Westin Vacation Club, Hyatt Vacation Club, and Marriott Vacation Club Pulse brands. It develops, markets, and sells vacation ownership and related products under The Ritz-Carlton Destination Club brand; and holds right to develop, market, and sell ownership residential products under The Ritz-Carlton Residences brand. In addition, the company offers exchange networks and membership programs, as well as provision of management services to other resorts and lodging properties through Interval International, and Aqua-Aston business brands. Further, it provides financing consumer purchases of vacation ownership products, and renting vacation ownership inventory. The company sells its upscale tier vacation ownership products primarily through a network of resort-based sales centers and off-site sales locations. The company was founded in 1984 and is headquartered in Orlando, Florida.",28.5421109,-81.3790304
VALE,Praia de Botafogo 186,Rio De Janeiro,RJ,Brazil,https://www.vale.com,Basic Materials,Other Industrial Metals & Mining,"Vale S.A., together with its subsidiaries, produces and sells iron ore and iron ore pellets for use as raw materials in steelmaking in Brazil and internationally. The company operates through Iron Solutions and Energy Transition Materials segments. The Iron Solutions segment produces and extracts iron ore and pellets, manganese, and other ferrous products; and provides related logistic services. The Energy Transition Materials segment produces and extracts nickel used to produce stainless steel, electric vehicles, and metal alloys; and its by-products, such as gold, silver, cobalt, precious metals, platinum, and others, as well as copper used in the construction sector to produce pipes and electrical wires. The company was formerly known as Companhia Vale do Rio Doce and changed its name to Vale S.A. in May 2009. Vale S.A. was founded in 1942 and is headquartered in Rio de Janeiro, Brazil.",,
